date,momentum_20,reversal_5,low_volatility_20,volume_price_corr_20,volume_expansion,amihud_liquidity_20,overnight_gap,random_baseline_s143,Volume-Weighted Reversal,Volume-Weighted Reversal Smoothed
2023-02-21,0.9887171303499064,0.9757258160054236,0.9887171303499064,0.9922446411203133,0.9922446411203133,0.9887171303499064,1.0181007397412463,0.9317264410257129,0.9887171303499064,1.0
2023-02-22,0.9916800380588925,0.978649792391952,0.9916800380588925,0.995218119788914,0.995218119788914,0.9916800380588925,1.0211517018796652,0.9345185636359525,0.9916800380588925,1.0
2023-02-23,0.9770738532747004,0.9642355265419833,0.9770738532747004,0.9805598235639881,0.9805598235639881,0.9770738532747004,1.0061114369979183,0.920754294616842,0.9770738532747004,1.0
2023-02-24,0.9711205673746298,0.9583604642370506,0.9711205673746298,0.9745852977364527,0.9745852977364527,0.9711205673746298,0.9999812258458085,0.9151441623415791,0.9711205673746298,1.0
2023-02-27,0.9755244445022806,0.9627064763289458,0.9755244445022806,0.9790048868645559,0.9790048868645559,0.9755244445022806,1.0045159814637314,0.9192941953863272,0.9755244445022806,1.0
2023-02-28,1.002731836425904,0.9895563749209343,1.002731836425904,1.0063093483797736,1.0063093483797736,1.002731836425904,1.0325319478039405,0.9449333247878964,1.002731836425904,1.0
2023-03-01,0.9981898731288799,0.9850740910520516,0.9981898731288799,1.0017511804232395,1.0017511804232395,0.9981898731288799,1.0278550022442523,0.9406531650049785,0.9981898731288799,1.0
2023-03-02,1.0030771948170711,0.9898971954526032,1.0030771948170711,1.0066559389286602,1.0066559389286602,1.0030771948170711,1.0328875698749356,0.9452587763602452,1.0030771948170711,1.0
2023-03-03,0.9905805954466409,0.9775647959788623,0.9905805954466409,0.9941147546233486,0.9941147546233486,0.9905805954466409,1.0200195850158258,0.9334824940455911,0.9905805954466409,1.0
2023-03-06,0.9768245474580696,0.9639894964956739,0.9768245474580696,0.9803096282826901,0.9803096282826901,0.9768245474580696,1.005854722080636,0.9205193590481884,0.9768245474580696,1.0
2023-03-07,0.9667256733564136,0.9540233172204274,0.9667256733564136,0.9701747237674111,0.9701747237674111,0.9667256733564136,0.9954557203056682,0.911002594610444,0.9667256733564136,0.9891615271105382
2023-03-08,0.9613550278576797,0.9487232396746147,0.9613550278576797,0.9647849170654784,0.9647849170654784,0.9613550278576797,0.9899254650007825,0.9059415187345004,0.9613550278576797,0.9836662392025917
2023-03-09,0.9510818651861912,0.9385850619057647,0.9510818651861912,0.9544751021596375,0.9544751021596375,0.9510818651861912,0.9793469949871972,0.8962605119023473,0.9510818651861912,0.9731546560757018
2023-03-10,0.9453679216418209,0.9329461971017672,0.9453679216418209,0.9487407726051784,0.9487407726051784,0.9453679216418209,0.9734632391881,0.8908759260391148,0.9453679216418209,0.9673081028311301
2023-03-13,0.9343763498675052,0.9220990498141695,0.9343763498675052,0.9377099854813685,0.9377099854813685,0.9343763498675052,0.9621450097260601,0.8805179199560832,0.9343763498675052,0.9560614377002882
2023-03-14,0.9347959365320444,0.9225131232918867,0.9347959365320444,0.9381310691326928,0.9381310691326928,0.9347959365320444,0.9625770660548524,0.8809133212065042,0.9347959365320444,0.9564907621687384
2023-03-15,0.9286326003957677,0.9164307707197653,0.9286326003957677,0.9319457436589859,0.9319457436589859,0.9286326003957677,0.9562305621995014,0.8751052462103059,0.9286326003957677,0.9501843867897871
2023-03-16,0.9224666825968407,0.9103458704069213,0.9224666825968407,0.925757827311862,0.925757827311862,0.9224666825968407,0.9498813999572637,0.8692947383611922,0.9224666825968407,0.9438753698327336
2023-03-17,0.9212184064261719,0.9091139960438313,0.9212184064261719,0.9245050975846588,0.9245050975846588,0.9212184064261719,0.9485960263617749,0.8681184141343601,0.9212184064261719,0.9425981235598095
2023-03-20,0.944605791829031,0.9321940813442267,0.944605791829031,0.9479759236920104,0.9479759236920104,0.944605791829031,0.9726784596972202,0.8901577261857159,0.944605791829031,0.966528285443165
2023-03-21,0.9486416913368811,0.9361769508826753,0.9486416913368811,0.9520262223424922,0.9520262223424922,0.9486416913368811,0.9768343017963749,0.8939609922254738,0.9486416913368811,0.9706578504588423
2023-03-22,0.9519459803394126,0.9394378229605888,0.9519459803394126,0.9553423002730064,0.9553423002730064,0.9519459803394126,0.9802367907131043,0.8970748185545063,0.9519459803394126,0.9740388256887755
2023-03-23,0.949765412400406,0.937285906738717,0.949765412400406,0.9531539525791495,0.9531539525791495,0.949765412400406,0.9779914186409395,0.8950199408317886,0.949765412400406,0.9718076509388309
2023-03-24,0.9429442318282594,0.9305543535213445,0.9429442318282594,0.946308435634954,0.946308435634954,0.9429442318282594,0.970967519920834,0.8885919402409312,0.9429442318282594,0.9648281638129586
2023-03-27,0.9405654828786663,0.928206860301426,0.9405654828786663,0.9439211998671576,0.9439211998671576,0.9405654828786663,0.9685180771116633,0.886350304868321,0.9405654828786663,0.9623942086502465
2023-03-28,0.9444511702909179,0.9320414914660741,0.9444511702909179,0.9478207505005231,0.9478207505005231,0.9444511702909179,0.9725192429733456,0.8900120171947518,0.9444511702909179,0.9663700754349076
2023-03-29,0.9644962485470165,0.951823186086256,0.9644962485470165,0.967937344893312,0.967937344893312,0.9644962485470165,0.9931600393894883,0.9089016761784361,0.9644962485470165,0.9868803616156934
2023-03-30,0.9642010020708583,0.9515318190207636,0.9642010020708583,0.9676410450469909,0.9676410450469909,0.9642010020708583,0.9928560185057029,0.9086234480179116,0.9642010020708583,0.9865782630335623
2023-03-31,0.9650393966811404,0.9523591974894288,0.9650393966811404,0.968482430852557,0.968482430852557,0.9650393966811404,0.9937193293018061,0.9094135166861228,0.9650393966811404,0.9874361151790924
2023-04-03,0.9608137490705604,0.9481890730560376,0.9608137490705604,0.9642417071226294,0.9642417071226294,0.9608137490705604,0.989368099990451,0.9054314398227017,0.9608137490705604,0.9831123983701654
2023-04-04,0.9536318074279764,0.9411014990122526,0.9536318074279764,0.957034141997131,0.957034141997131,0.9536318074279764,0.9819727187690237,0.8986634728067656,0.9536318074279764,0.9757637775994641
2023-04-06,0.9597714229449433,0.9471604426437158,0.9597714229449433,0.9631956622219233,0.9631956622219233,0.9597714229449433,0.9882947970537791,0.9044491944649565,0.9597714229449433,0.9820458818489035
2023-04-07,0.9645593862771733,0.9518854942140176,0.9645593862771733,0.9680007078840779,0.9680007078840779,0.9645593862771733,0.9932250535050577,0.9089611745838015,0.9645593862771733,0.9869449646517989
2023-04-10,0.9617078415142631,0.9490714175127453,0.9617078415142631,0.9651389894784193,0.9651389894784193,0.9617078415142631,0.990288763899661,0.9062739958429705,0.9617078415142631,0.9840272409892927
2023-04-11,0.9495294956634659,0.937053089845397,0.9495294956634659,0.9529171941466373,0.9529171941466373,0.9495294956634659,0.9777484907123911,0.8947976225822707,0.9495294956634659,0.9715662590256808
2023-04-12,0.9478415895215672,0.9353873620582575,0.9478415895215672,0.951223265951603,0.951223265951603,0.9478415895215672,0.9760104218159082,0.8932070091154845,0.9478415895215672,0.9698391798108059
2023-04-13,0.9536769767796169,0.9411460748581998,0.9536769767796169,0.9570794725024215,0.9570794725024215,0.9536769767796169,0.9820192305051989,0.8987060385497427,0.9536769767796169,0.9758099952453576
2023-04-14,0.979465841417095,0.9665960849974513,0.979465841417095,0.98296034575892,0.98296034575892,0.979465841417095,1.0085745124544572,0.923008406061336,0.979465841417095,1.0021973701028888
2023-04-17,0.9932287665357304,0.980178171248197,0.9932287665357304,0.9967723737656293,0.9967723737656293,0.9932287665357304,1.0227464569006177,0.9359780217838344,0.9932287665357304,1.0162797063882087
2023-04-18,0.9878111459499789,0.9748317358476396,0.9878111459499789,0.9913354243805886,0.9913354243805886,0.9878111459499789,1.0171678304596667,0.930872678514012,0.9878111459499789,1.0107363531913274
2023-04-19,0.9854879451203257,0.9725390608694529,0.9854879451203257,0.9890039349153926,0.9890039349153926,0.9854879451203257,1.0147755866007986,0.92868338940962,0.9854879451203257,1.0083592353141684
2023-04-20,0.9799876169843927,0.9671110046600582,0.9799876169843927,0.9834839828990346,0.9834839828990346,0.9799876169843927,1.0091117946302568,0.9235001059392985,0.9799876169843927,1.0027312550830667
2023-04-21,0.9630445189885064,0.9503905316246154,0.9630445189885064,0.9664804359043094,0.9664804359043094,0.9630445189885064,0.9916651659903589,0.9075336258297951,0.9630445189885064,0.9853949401909562
2023-04-24,0.9688121600186088,0.956082388352668,0.9688121600186088,0.9722686545245324,0.9722686545245324,0.9688121600186088,0.9976042151066933,0.9129688139995291,0.9688121600186088,0.991296437137193
2023-04-25,0.9716658066137679,0.9588985392690249,0.9716658066137679,0.9751324822612842,0.9751324822612842,0.9716658066137679,1.000542669008532,0.9156579734208004,0.9716658066137679,0.9942163114114542
2023-04-26,0.9854801302601816,0.9725313486931823,0.9854801302601816,0.9889960921736609,0.9889960921736609,0.9854801302601816,1.0147675394914186,0.9286760250061868,0.9854801302601816,1.0083512390860685
2023-04-27,0.9931415394313073,0.9800920902701008,0.9931415394313073,0.9966848354553609,0.9966848354553609,0.9931415394313073,1.0226566375004953,0.9358958225409262,0.9931415394313073,1.0161904549095377
2023-04-28,0.9919230290733312,0.9788895906098324,0.9919230290733312,0.995461977738287,0.995461977738287,0.9919230290733312,1.0214019143256283,0.9347475483942161,0.9919230290733312,1.0149436652568837
2023-05-04,0.9936025390521754,0.9805470325558591,0.9936025390521754,0.9971474798147267,0.9971474798147267,0.9936025390521754,1.0231313375341238,0.9363302496615664,0.9936025390521754,1.0166621534498197
2023-05-05,1.0094321133585815,0.996168613120232,1.0094321133585815,1.0130335303286777,1.0130335303286777,1.0094321133585815,1.0394313497584873,0.951247390751496,1.0094321133585815,1.0328591018975326
2023-05-08,0.9975690065941542,0.9844613824343594,0.9975690065941542,1.0011280987823714,1.0011280987823714,0.9975690065941542,1.0272156842240805,0.9400680858665729,0.9975690065941542,1.0207206751165052
2023-05-09,0.9934970043329227,0.9804428845170533,0.9934970043329227,0.9970415685723538,0.9970415685723538,0.9934970043329227,1.0230226664365556,0.9362307980738923,0.9934970043329227,1.016554169471597
2023-05-10,0.9993139441352974,0.9861833922528886,0.9993139441352974,1.0028792618513032,1.0028792618513032,0.9993139441352974,1.0290124794316355,0.9417124433831118,0.9993139441352974,1.0225061093203132
2023-05-11,0.991548518315814,0.978520000761266,0.991548518315814,0.9950861308142462,0.9950861308142462,0.991548518315814,1.0210162735113195,0.9343946248283995,0.991548518315814,1.014560462821038
2023-05-12,1.0029542779387461,0.9897758936487583,1.0029542779387461,1.0065325835117491,1.0065325835117491,1.0029542779387461,1.032761000039228,0.9451429445393248,1.0029542779387461,1.0262309283082165
2023-05-15,0.991569033721804,0.9785402466037177,0.991569033721804,0.9951067194143921,0.9951067194143921,0.991569033721804,1.0210373986131038,0.9344139577049347,0.991569033721804,1.01458145435036
2023-05-16,0.986229747330237,0.9732711161200023,0.986229747330237,0.9897483837015638,0.9897483837015638,0.986229747330237,1.015539434374312,0.9293824333644278,0.986229747330237,1.009118253334475
2023-05-17,0.9802708946046335,0.9673905601352101,0.9802708946046335,0.983768271187368,0.983768271187368,0.9802708946046335,1.0094034909566036,0.9237670551412771,0.9802708946046335,1.0030211070350286
2023-05-18,0.9756258969098266,0.9628065956958514,0.9756258969098266,0.9791067012304914,0.9791067012304914,0.9756258969098266,1.004620448927681,0.9193897999710107,0.9756258969098266,0.9982683078285404
2023-05-19,0.9868092383765906,0.9738429929052977,0.9868092383765906,0.9903299422360236,0.9903299422360236,0.9868092383765906,1.0161361472711112,0.9299285219408786,0.9868092383765906,1.0097111932595808
2023-05-22,0.9698547169263605,0.9571112465147474,0.9698547169263605,0.9733149310307493,0.9733149310307493,0.9698547169263605,0.9986777556840966,0.9139512768368856,0.9698547169263605,0.9923631897966015
2023-05-23,0.9482560707901696,0.9357963972227269,0.9482560707901696,0.9516392259921354,0.9516392259921354,0.9482560707901696,0.9764372210218891,0.8935975992503296,0.9482560707901696,0.9702632803968457
2023-05-24,0.9469845853473048,0.9345416185472131,0.9469845853473048,0.9503632041874979,0.9503632041874979,0.9469845853473048,0.9751279483996046,0.8923994035580215,0.9469845853473048,0.9689622862089121
2023-05-25,0.9466839119524499,0.9342448958703823,0.9466839119524499,0.9500614580605075,0.9500614580605075,0.9466839119524499,0.9748183393149376,0.8921160612920692,0.9466839119524499,0.9686546347596819
2023-05-26,0.9405870168463428,0.9282281113221055,0.9405870168463428,0.9439428106629788,0.9439428106629788,0.9405870168463428,0.9685402510456914,0.8863705975955821,0.9405870168463428,0.9624162423801239
2023-05-29,0.9369648453122646,0.9246535335512629,0.9369648453122646,0.9403077160706199,0.9403077160706199,0.9369648453122646,0.9648104324705753,0.8829572118165404,0.9369648453122646,0.9587100071731232
2023-05-30,0.9178552987368422,0.9057950781311581,0.9178552987368422,0.9211299911160705,0.9211299911160705,0.9178552987368422,0.9451329707301561,0.864949159489145,0.9178552987368422,0.9391569645738647
2023-05-31,0.918231525212341,0.906166361153916,0.918231525212341,0.921507559879372,0.921507559879372,0.918231525212341,0.9455203782517392,0.8653036998771648,0.918231525212341,0.9395419225462248
2023-06-01,0.950472608837481,0.9379838109212785,0.950472608837481,0.9538636721272052,0.9538636721272052,0.950472608837481,0.978719632195279,0.8956863737266945,0.950472608837481,0.9725312600525065
2023-06-02,0.9533146511565883,0.9407885100367389,0.9533146511565883,0.9567158541865708,0.9567158541865708,0.9533146511565883,0.9816461369544665,0.8983645977545205,0.9533146511565883,0.9754392607376652
2023-06-05,0.9519244273225778,0.9394165531410491,0.9519244273225778,0.9553206703600636,0.9553206703600636,0.9519244273225778,0.9802145971637973,0.8970545078761006,0.9519244273225778,0.9740167724676465
2023-06-06,0.947515915702611,0.9350659674520572,0.947515915702611,0.9508964302048631,0.9508964302048631,0.947515915702611,0.9756750693214329,0.8929001074760201,0.947515915702611,0.9695059477254518
2023-06-07,0.9643939101158084,0.9517221923376562,0.9643939101158084,0.9678346413425897,0.9678346413425897,0.9643939101158084,0.9930546595702069,0.9088052366414217,0.9643939101158084,0.9867756481052476
2023-06-08,0.9600290269598105,0.9474146618535356,0.9600290269598105,0.9634541853074824,0.9634541853074824,0.9600290269598105,0.9885600567828223,0.9046919499150232,0.9600290269598105,0.9823094643602194
2023-06-09,0.9631675471224436,0.9505119432222228,0.9631675471224436,0.9666039029737663,0.9666039029737663,0.9631675471224436,0.9917918503880759,0.9076495624934384,0.9631675471224436,0.9855208235725579
2023-06-12,0.9622170132411401,0.9495738989439291,0.9622170132411401,0.9656499778105673,0.9656499778105673,0.9622170132411401,0.9908130676624628,0.9067538183790547,0.9622170132411401,0.9845482296180226
2023-06-13,0.9658866916162089,0.9531953593364726,0.9658866916162089,0.9693327487371806,0.9693327487371806,0.9658866916162089,0.9945918049307731,0.910211972655093,0.9658866916162089,0.9883030742089237
2023-06-14,0.9951559746707631,0.9820800567040521,0.9951559746707631,0.9987064577271695,0.9987064577271695,0.9951559746707631,1.024730939588015,0.9377941436266255,0.9951559746707631,1.0182516413377491
2023-06-15,1.0019731679759323,0.988807675045406,1.0019731679759323,1.0055479731787542,1.0055479731787542,1.0019731679759323,1.0317507325438582,0.9442183867807434,1.0019731679759323,1.025227048659804
2023-06-16,0.9790532806647357,0.9661889451144751,0.9790532806647357,0.9825463130865822,0.9825463130865822,0.9790532806647357,1.0081496908403964,0.9226196257421702,0.9790532806647357,1.001775234604602
2023-06-19,0.9788494412621735,0.9659877840732695,0.9788494412621735,0.982341746432852,0.982341746432852,0.9788494412621735,1.007939793550093,0.9224275358559326,0.9788494412621735,1.0015666644794046
2023-06-20,0.9770259081234975,0.9641882113692769,0.9770259081234975,0.9805117073557338,0.9805117073557338,0.9770259081234975,1.0060620669684048,0.9207091130742926,0.9770259081234975,0.9997008106245806
2023-06-21,0.9661023867929857,0.9534082203721609,0.9661023867929857,0.9695492134637467,0.9695492134637467,0.9661023867929857,0.9948139103361457,0.9104152349363216,0.9661023867929857,0.9885237752581784
2023-06-26,0.9741739940013795,0.9613737701620165,0.9741739940013795,0.9776496182730803,0.9776496182730803,0.9741739940013795,1.003125397026842,0.9180215862645046,0.9741739940013795,0.9967827090307458
2023-06-27,0.9785024856569572,0.9656453873142515,0.9785024856569572,0.9819935529714313,0.9819935529714313,0.9785024856569572,1.007582526797566,0.9221005791346227,0.9785024856569572,1.0012116566982379
2023-06-28,0.9689725610604732,0.9562406817943991,0.9689725610604732,0.9724296278396848,0.9724296278396848,0.9689725610604732,0.9977693830949532,0.9131199693576049,0.9689725610604732,0.9914605607804294
2023-06-29,0.9776024647358178,0.96475719227773,0.9776024647358178,0.9810903209867882,0.9810903209867882,0.9776024647358178,1.0066557582229483,0.9212524363605564,0.9776024647358178,1.0002907480130525
2023-06-30,0.9915712593810297,0.9785424430187464,0.9915712593810297,0.9951089530142483,0.9951089530142483,0.9915712593810297,1.021039690416528,0.9344160550748355,0.9915712593810297,1.0145837316628796
2023-07-03,0.987919660201235,0.9749388242686909,0.987919660201235,0.9914443257852366,0.9914443257852366,0.987919660201235,1.0172795696377246,0.9309749378903497,0.987919660201235,1.0108473858507936
2023-07-04,0.9829996512675316,0.9700834621188587,0.9829996512675316,0.9865067634138801,0.9865067634138801,0.9829996512675316,1.0122133433317595,0.9263385234165842,0.9829996512675316,1.0058131929205876
2023-07-05,0.9724265584416943,0.9596492951478259,0.9724265584416943,0.9758959482732625,0.9758959482732625,0.9724265584416943,1.0013260295623214,0.9163748747178249,0.9724265584416943,0.994994718834164
2023-07-06,0.9653077397708377,0.9526240146672925,0.9653077397708377,0.9687517313274462,0.9687517313274462,0.9653077397708377,0.9939956472594296,0.9096663921995162,0.9653077397708377,0.9877106859986241
2023-07-07,0.9683362072315911,0.9556126893788793,0.9683362072315911,0.9717910036496283,0.9717910036496283,0.9683362072315911,0.9971141175149051,0.9125202956288735,0.9683362072315911,0.9908094383963779
2023-07-10,0.9721001895368196,0.9593272145888343,0.9721001895368196,0.9755684149607007,0.9755684149607007,0.9721001895368196,1.0009899613247215,0.9160673180579207,0.9721001895368196,0.994660775531276
2023-07-11,0.9720629765806333,0.9592904905947552,0.9720629765806333,0.9755310692374167,0.9755310692374167,0.9720629765806333,1.0009516424395133,0.9160322500954436,0.9720629765806333,0.9946226989335564
2023-07-12,0.9899387174584627,0.9769313519891046,0.9899387174584627,0.993470586565092,0.993470586565092,0.9899387174584627,1.019358631104411,0.9328776145758826,0.9899387174584627,1.012913301564968
2023-07-13,0.9906718891945354,0.9776548901664988,0.9906718891945354,0.9942063740859187,0.9942063740859187,0.9906718891945354,1.0201135919156885,0.9335685255263887,0.9906718891945354,1.0136634888146456
2023-07-14,0.9801396123732156,0.9672610028953836,0.9801396123732156,0.9836365205717474,0.9836365205717474,0.9801396123732156,1.0092683071585098,0.923643340154964,0.9801396123732156,1.0028867779941326
2023-07-17,0.9752185564020512,0.9624046074657087,0.9752185564020512,0.978697907427346,0.978697907427346,0.9752185564020512,1.0042010026982569,0.9190059389960717,0.9752185564020512,0.9978515137267289
2023-07-18,0.9773439225621084,0.9645020472360687,0.9773439225621084,0.9808308563952565,0.9808308563952565,0.9773439225621084,1.0063895324539915,0.9210087968281049,0.9773439225621084,1.000026205570023
2023-07-19,0.9770539807094453,0.9642159150936188,0.9770539807094453,0.9805398800980827,0.9805398800980827,0.9770539807094453,1.0060909738414046,0.92073556752703,0.9770539807094453,0.9997295347215519
2023-07-20,0.982868822294812,0.9699543521821077,0.982868822294812,0.986375467674078,0.986375467674078,0.982868822294812,1.0120786262627244,0.9262152355626638,0.982868822294812,1.0056793276576568
2023-07-21,0.9774409606429203,0.9645978102785784,0.9774409606429203,0.9809282406851758,0.9809282406851758,0.9774409606429203,1.0064894544021656,0.9211002415324631,0.9774409606429203,1.000125495719079
2023-07-24,1.0151977780656083,1.0018585194932375,1.0151977780656083,1.0188197655747686,1.0188197655747686,1.0151977780656083,1.045368363817551,0.9566807165154837,1.0151977780656083,1.0387585766540162
2023-07-25,1.013449425588747,1.0001331396097648,1.013449425588747,1.0170651753864293,1.0170651753864293,1.013449425588747,1.0435680521860624,0.9550331409036927,1.013449425588747,1.036969648260364
2023-07-26,1.018791469030188,1.0054049909169147,1.018791469030188,1.0224262779856388,1.0224262779856388,1.018791469030188,1.0490688554112846,0.9600672633748359,1.018791469030188,1.0424356703119773
2023-07-27,1.0491477694771827,1.0353624227397733,1.0491477694771827,1.0528908825911127,1.0528908825911127,1.0491477694771827,1.08032731244839,0.9886737949195822,1.0491477694771827,1.0734964824277067
2023-07-28,1.0575932767414369,1.0436969597008936,1.0575932767414369,1.06136652144399,1.06136652144399,1.0575932767414369,1.089023811102342,0.9966324943134074,1.0575932767414369,1.082137993761246
2023-07-31,1.0485316044738744,1.034754353877414,1.0485316044738744,1.0522725192556237,1.0522725192556237,1.0485316044738744,1.0796928356840916,0.9880931463114067,1.0485316044738744,1.072866017413254
2023-08-01,1.0420742745041314,1.02838187042331,1.0420742745041314,1.0457921510474228,1.0457921510474228,1.0420742745041314,1.0730436008148403,0.9820080235937411,1.0420742745041314,1.0662588251663043
2023-08-02,1.0518503560165466,1.0380294984639624,1.0518503560165466,1.055603111325229,1.055603111325229,1.0518503560165466,1.0831102169520952,0.9912206015446424,1.0518503560165466,1.0762617908312213
2023-08-03,1.0595808349680225,1.0456584022742688,1.0595808349680225,1.0633611708120518,1.0633611708120518,1.0595808349680225,1.0910704374210844,0.9985054876053641,1.0595808349680225,1.0841716794125278
2023-08-04,1.0548123959765936,1.0409526185033964,1.0548123959765936,1.0585757191489658,1.0585757191489658,1.0548123959765936,1.08616028555301,0.9940119064238991,1.0548123959765936,1.079292574073038
2023-08-07,1.050501398640793,1.0366982658031627,1.050501398640793,1.0542493411860205,1.0542493411860205,1.050501398640793,1.0817211700144251,0.9899493994826717,1.050501398640793,1.0748815267350225
2023-08-08,1.0553794254926996,1.0415121974975479,1.0553794254926996,1.0591447716933613,1.0591447716933613,1.0553794254926996,1.0867441665762894,0.9945462517657371,1.0553794254926996,1.0798727632596155
2023-08-09,1.0431170908962355,1.02941098466023,1.0431170908962355,1.0468386879637714,1.0468386879637714,1.0431170908962355,1.0741174085881917,0.9829907309585001,1.0431170908962355,1.067325843332201
2023-08-10,1.0163749628606933,1.0030202365905907,1.0163749628606933,1.0200011502890378,1.0200011502890378,1.0163749628606933,1.0465805332782583,0.9577900471479629,1.0163749628606933,1.039963081656511
2023-08-11,0.9970848862025421,0.9839836231747588,0.9970848862025421,1.0006422511627764,1.0006422511627764,0.9970848862025421,1.026717176295277,0.9396118706805928,0.9970848862025421,1.0202253192166164
2023-08-14,0.9991180822476348,0.9859901039054961,0.9991180822476348,1.0026827011743749,1.0026827011743749,0.9991180822476348,1.0288107967393925,0.9415278711794729,0.9991180822476348,1.022305701852878
2023-08-15,1.0005119348890537,0.9873656419276384,1.0005119348890537,1.0040815267550238,1.0040815267550238,1.0005119348890537,1.030246073181722,0.9428413806970474,1.0005119348890537,1.023731903147984
2023-08-16,1.0021132841966962,0.9889459501997894,1.0021132841966962,1.0056885893013234,1.0056885893013234,1.0021132841966962,1.0318950128679578,0.944350426556019,1.0021132841966962,1.025370416710043
2023-08-17,0.9937665376556489,0.9807088762887997,0.9937665376556489,0.9973120635267445,0.9973120635267445,0.9937665376556489,1.0233002099996535,0.936484795214038,0.9937665376556489,1.0168299581471896
2023-08-18,0.9792009665560741,0.966334690477244,0.9792009665560741,0.9826945258865346,0.9826945258865346,0.9792009665560741,1.008301765797536,0.9227587988642924,0.9792009665560741,1.0019263480029903
2023-08-21,0.9794911633794305,0.9666210742401827,0.9794911633794305,0.9829857580640773,0.9829857580640773,0.9794911633794305,1.0086005869582708,0.9230322684392831,0.9794911633794305,1.0022232797395367
2023-08-22,0.9697237648273964,0.9569820150695775,0.9697237648273964,0.9731835117254178,0.9731835117254178,0.9697237648273964,0.998542911829638,0.9138278729538465,0.9697237648273964,0.992229198549903
2023-08-23,0.9786482122349431,0.9657891991081956,0.9786482122349431,0.9821397994676606,0.9821397994676606,0.9786482122349431,1.0077325842126679,0.922237905880263,0.9786482122349431,1.001360765311358
2023-08-24,0.9841605058881834,0.9712290636131891,0.9841605058881834,0.9876717596914847,0.9876717596914847,0.9841605058881834,1.0134086973028182,0.9274324651629615,0.9841605058881834,1.0070009887565368
2023-08-25,1.0008187135598556,0.9876683896597379,1.0008187135598556,1.0043893999401536,1.0043893999401536,1.0008187135598556,1.0305619689845689,0.9431304763244568,1.0008187135598556,1.024045801564938
2023-08-28,1.0028455033684334,0.9896685483291301,1.0028455033684334,1.0064234208592882,1.0064234208592882,1.0028455033684334,1.0326489928057123,0.9450404398489939,1.0028455033684334,1.026119629288189
2023-08-29,1.0006820598846893,0.9875335315546044,1.0006820598846893,1.0042522587167326,1.0042522587167326,1.0006820598846893,1.0304212541091968,0.9430016995100298,1.0006820598846893,1.023905976419358
2023-08-30,0.9957033381393439,0.9826202280540148,0.9957033381393439,0.9992557740601961,0.9992557740601961,0.9957033381393439,1.0252945701099947,0.938309956492483,0.9957033381393439,1.018811708065456
2023-08-31,1.0073433662295852,0.9941073112227442,1.0073433662295852,1.0109373310399405,1.0109373310399405,1.0073433662295852,1.0372805273120203,0.9492790411912804,1.0073433662295852,1.030721878942968
2023-09-01,1.020100078513255,1.0066964058388403,1.020100078513255,1.0237395562803442,1.0237395562803442,1.020100078513255,1.0504163553603056,0.9613004432388471,1.020100078513255,1.0437746501180771
2023-09-04,1.0105700785806166,0.9972916259727179,1.0105700785806166,1.0141755555436616,1.0141755555436616,1.0105700785806166,1.040603134082629,0.9523197624681295,1.0105700785806166,1.0340234771157062
2023-09-05,1.0085997212805566,0.9953471583131528,1.0085997212805566,1.012198168470996,1.012198168470996,1.0085997212805566,1.0385742198834425,0.950462978623306,1.0085997212805566,1.0320073915915533
2023-09-06,0.99197290774417,0.9789388138965658,0.99197290774417,0.9955120343645224,0.9955120343645224,0.99197290774417,1.0214532753369023,0.9347945520063087,0.99197290774417,1.0149947015162677
2023-09-07,0.9815146933772572,0.9686180159313234,0.9815146933772572,0.9850165075422206,0.9850165075422206,0.9815146933772572,1.0106842540905947,0.9249391600519696,0.9815146933772572,1.004293771998064
2023-09-08,0.9849077185343167,0.971966458209174,0.9849077185343167,0.988421638217045,0.988421638217045,0.9849077185343167,1.014178116304897,0.9281366076907893,0.9849077185343167,1.00776554277894
2023-09-11,0.9838981943241921,0.9709701987093994,0.9838981943241921,0.9874085122613706,0.9874085122613706,0.9838981943241921,1.0131385901213559,0.9271852735118257,0.9838981943241921,1.0067325894428867
2023-09-12,0.9807177690172858,0.9678315628118629,0.9807177690172858,0.9842167399430894,0.9842167399430894,0.9807177690172858,1.0098636459960253,0.9241881712454745,0.9807177690172858,1.003478352548031
2023-09-13,0.9798376708255667,0.9669630287287363,0.9798376708255667,0.9833335017674912,0.9833335017674912,0.9798376708255667,1.008957392232912,0.9233588028338708,0.9798376708255667,1.0025778289607081
2023-09-14,0.9639255127142681,0.9512599494748554,0.9639255127142681,0.9673645728090058,0.9673645728090058,0.9639255127142681,0.9925723419018233,0.908363838155923,0.9639255127142681,0.9862963800959549
2023-09-15,0.9748761594077425,0.9620667094194273,0.9748761594077425,0.9783542888408869,0.9783542888408869,0.9748761594077425,1.003848430033649,0.9186832781225697,0.9748761594077425,0.9975011703531095
2023-09-18,0.9752081381852271,0.9623943261397354,0.9752081381852271,0.9786874520407681,0.9786874520407681,0.9752081381852271,1.0041902748632372,0.91899612129616,0.9752081381852271,0.9978408537230202
2023-09-19,0.9747605665750613,0.9619526354264418,0.9747605665750613,0.9782382836000965,0.9782382836000965,0.9747605665750613,1.0037294019063423,0.9185743481816431,0.9747605665750613,0.9973828948318844
